Property location,price,bedrooms,yr_built,sqft_living,sqft_lot,floors,waterfront,view,Condition,grade,yr_renovated
California,335000,3,2004,1900,7584,1,0,0,2,7,0
California,1.33E+06,4,2017,3370,7920,1,0,3,2,10,0
Arizona,420000,3,2006,2300,8000,1,0,0,2,7,0
California,705000,4,2019,2040,5050,1,0,0,2,7,0
Connecticut,274900,4,2017,1840,10528,1,0,0,2,7,0
Connecticut,499950,4,2004,2860,3345,2,0,0,2,8,0
Connecticut,415250,3,2001,1400,7550,1,0,0,1,7,2009
Connecticut,222000,3,2002,990,7520,1,0,0,0,7,0
California,375000,3,2011,3120,42247,1,0,0,1,7,2019
Connecticut,300000,3,2018,1640,5707,2,0,0,2,7,0
California,456700,3,2011,2820,8879,1,0,0,1,7,2019
California,925500,3,2009,1970,5200,1.5,0,3,1,8,2019
California,375000,5,2009,2840,15598,1,0,0,1,8,2019
Connecticut,420000,3,2018,2370,15375,2,0,2,2,9,0
Connecticut,575000,3,2004,2610,7301,2,0,0,2,8,0
California,335000,3,2009,1340,1951,1,0,0,1,6,2019
Connecticut,428000,4,2002,1300,7200,1,0,0,0,7,0
California,655000,4,2010,3340,34238,1,0,0,1,8,2019
Connecticut,738000,3,2006,2630,4896,2,0,0,2,9,0
California,415000,5,2006,1960,3748,1,0,0,2,7,0
California,392000,3,2005,1090,6125,1,0,0,2,6,0
Connecticut,555000,2,2001,1550,4600,1,0,0,1,7,2009
Florida,260000,3,2005,1770,2677,2,0,0,2,7,0
California,392500,3,2000,1390,10500,1.5,0,0,2,6,2017
Connecticut,912000,3,2018,2979,17313,2,0,2,2,11,0
California,135000,2,2003,830,7609,1,0,0,1,6,2020
California,500000,3,2010,1560,77536,1,0,0,1,7,2019
California,238000,3,2009,1360,7488,1,0,0,1,7,2019
California,251000,4,2008,1650,5974,1,0,0,1,7,2019
California,406500,2,2010,1510,5319,2,0,0,1,8,2019
California,433495,4,2017,3010,10925,2,0,0,2,9,0
California,265000,3,2016,1510,6071,1,0,0,2,7,0
California,360000,3,2002,1950,7260,1,0,0,0,8,0
Connecticut,425000,4,2001,1800,12485,1,0,0,1,7,2009
California,450000,2,2007,2810,11205,1,0,0,2,7,0
Connecticut,449900,3,2001,1760,8266,1,0,0,1,7,2009
Connecticut,345000,4,2004,2040,5875,2,0,0,2,8,0
California,612500,4,2006,1690,35346,1,0,0,2,7,0
California,317000,3,2010,1530,7650,1,0,0,1,8,2019
California,585000,3,2017,1810,3880,1.5,0,0,2,8,0
California,455000,3,2012,1180,14292,1,0,0,1,7,2019
California,1.04E+06,4,2018,4090,51908,2,0,0,2,11,0
California,497000,4,2007,2250,3463,2,0,0,2,8,0
California,226750,3,2018,1070,6315,1,0,0,2,7,0
Connecticut,385000,4,2000,1820,7102,1,0,0,2,7,2017
Connecticut,205000,3,2008,1080,5025,1,0,0,1,5,2019
Connecticut,745000,4,2017,2760,13093,2,0,0,2,9,0
Florida,371000,4,2005,2550,4770,2,0,0,2,8,0
California,545000,4,2018,2080,8504,2,0,0,2,8,0
California,443000,3,2018,1280,5460,1.5,0,0,2,7,0
Connecticut,287000,2,2000,950,6350,1,0,0,2,7,2017
California,194000,3,2016,1050,7577,1,0,0,2,7,0
California,265000,3,2002,1800,7650,1,0,0,0,7,0
Connecticut,1.14E+06,4,2004,3840,10004,1,0,2,2,9,0
Connecticut,699950,4,2021,3674,12793,2,0,1,2,9,0
Connecticut,433000,4,2000,1710,7000,1.5,0,0,2,7,2017
Hawaii,200000,2,2003,910,2693,1,0,0,1,6,2020
California,289571,3,2007,1340,25160,1,0,0,2,7,0
California,440000,4,2006,2340,11034,1,0,0,2,8,0
California,400000,3,2002,1510,8360,1,0,0,0,7,0
California,589000,4,2004,2630,15000,2,0,0,2,8,0
California,850000,5,2017,3100,97661,2,0,0,2,9,0
California,520000,3,2004,940,3000,1.5,0,0,2,7,0
Florida,555000,2,2000,1370,1248,2,0,0,2,7,2017
Connecticut,470000,3,2004,2480,5082,2,0,0,2,7,0
Connecticut,207000,2,2017,1068,1158,2,0,0,2,7,0
California,379750,4,2010,2390,9650,1,0,2,1,8,2019
Connecticut,709000,4,2000,2170,4600,1,0,0,2,7,2017
Connecticut,240000,3,2018,1520,9864,1,0,0,2,7,0
Connecticut,445500,4,2001,2210,10497,1,0,0,1,8,2009
California,1.31E+06,5,2002,3200,7863,1,0,3,0,8,0
California,210000,3,2002,1160,10125,1,0,0,0,7,0
Connecticut,603000,4,2020,2670,5895,2,0,0,2,8,0
Connecticut,720000,3,2021,2520,10012,2,0,0,2,10,0
California,92000,2,2007,760,5500,1.5,0,0,2,5,0
Arizona,600000,3,2003,1310,5000,2,0,0,1,7,2020
Connecticut,725000,4,2008,2750,13950,1,0,3,1,8,2019
California,409950,5,2003,1790,10300,1,0,0,1,7,2020
Connecticut,515000,3,2017,1790,7167,2,0,0,2,8,0
California,495000,4,2007,2400,11640,1,0,0,2,8,0
California,998000,4,2008,2420,10200,2,0,0,1,9,2019
California,630000,3,2017,1710,8767,1,0,0,2,8,0
California,410000,3,2008,2000,7480,1,0,0,1,8,2019
California,602000,3,2011,1580,11580,1,0,0,1,8,2019
California,750000,4,2011,2310,10232,1,0,0,1,8,2019
California,711600,4,2018,3580,9316,2.5,0,0,2,10,0
Connecticut,1.05E+06,4,2006,4320,8709,2,0,0,2,11,0
California,700500,3,2012,2560,35265,2,0,0,1,9,2019
California,710000,4,2018,3220,18618,2,0,1,2,10,0
California,250000,3,2016,1660,13085,1,0,0,2,7,0
California,350000,4,2005,2420,8400,1,0,0,2,7,0
California,475000,1,2003,2870,29699,1,0,0,1,7,2020
California,200000,2,2011,830,7200,1,0,0,1,6,2019
California,450000,4,2008,1710,7000,1,0,0,1,7,2019
Florida,316000,5,2005,2600,4641,2,0,0,2,7,0
California,310000,1,2011,670,4920,1,0,0,1,5,2019
California,392000,3,2007,1500,11975,1,0,0,2,7,0
Florida,521000,3,2000,1460,1254,3,0,0,2,8,2017
Connecticut,495000,2,2009,1540,7110,1,0,0,1,7,2019
California,209000,3,2006,1250,8084,1,0,0,2,7,0
California,809950,4,2002,2230,9900,1.5,0,0,0,9,0
Connecticut,400000,2,2000,1800,224769,1,0,0,2,7,2017
California,415000,4,2011,2400,7292,1,0,0,1,8,2019
California,411000,4,2010,2370,76665,2,0,0,1,8,2019
Connecticut,825000,2,2017,1830,3600,1,0,0,2,7,0
Connecticut,436000,3,2008,1480,1384,3,0,0,1,8,2019
California,460000,4,2018,2620,8331,2,0,0,2,9,0
California,281000,3,2002,1300,5782,1,0,0,0,6,0
California,976000,4,2002,3120,7680,1,0,3,0,8,0
Connecticut,485000,4,2018,2400,10364,2,0,0,2,8,0
California,429000,3,2016,1430,9240,2,0,0,2,7,0
Connecticut,729000,3,2017,2480,7428,2,0,0,2,9,0
Hawaii,625000,3,2003,2280,4757,2,0,0,1,8,2020
Connecticut,218500,3,2021,1390,9328,1,0,0,2,7,0
California,175000,3,2002,1030,8395,1,0,0,0,7,0
California,442500,3,2019,1120,8200,1,0,0,2,7,0
California,480000,3,2017,1300,3000,2,0,0,2,7,0
California,715500,3,2006,2410,9668,1,0,1,2,8,0
Connecticut,432500,3,2004,1470,7350,1,0,0,2,8,0
Florida,875000,5,2005,4720,18741,2,0,0,2,11,0
Connecticut,605000,5,2000,2910,13332,2,0,0,2,8,2017
Connecticut,1.69E+06,4,2002,5000,12941,3,0,2,0,12,0
Connecticut,318000,3,2016,1690,12662,1,0,0,2,7,0
California,311300,2,2007,1000,7228,1,0,0,2,7,0
California,325000,5,2018,2400,7904,1,0,0,2,7,0
Connecticut,795000,5,2008,3330,3705,2,0,0,1,9,2019
California,558000,4,2004,2060,10358,1,0,0,2,8,0
Connecticut,370000,4,2018,3090,18645,2,0,0,2,9,0
Connecticut,598850,4,2018,2350,7245,2,0,0,2,8,0
Florida,515700,3,2018,2180,9722,2,0,0,2,8,0
Hawaii,458000,3,2003,1870,5013,2,0,0,1,8,2020
California,583500,3,2016,3530,13000,2.5,0,0,2,10,0
Hawaii,653750,4,2003,2460,4166,2,0,0,1,9,2020
Hawaii,299000,3,2011,1650,4725,2,0,0,1,8,2019
California,532000,5,2010,3480,57499,1,0,0,1,8,2019
California,819000,3,2016,3176,13391,2,0,3,2,9,0
California,945000,4,2006,2420,9000,1,0,4,2,9,0
California,608700,4,2016,2260,9696,1,0,0,2,9,0
Connecticut,812000,4,2009,2380,6122,1,0,2,1,8,2019
California,464000,5,2002,3400,8970,1,0,0,0,8,0
Connecticut,950000,4,2017,3770,35081,2,0,0,2,10,0
Florida,700000,4,2005,2672,4297,2,0,0,2,8,0
Connecticut,435000,3,2020,1180,4219,1,0,0,2,7,0
Connecticut,229500,3,2001,1810,14400,1,0,0,1,7,2009
California,1.58E+06,3,2000,2610,22672,1.5,1,4,2,8,2017
Connecticut,265000,3,2004,1450,13439,1,0,0,2,7,0
Connecticut,995000,2,2000,1600,64468,1,0,0,2,7,2017
California,590000,3,2009,2650,9380,1,0,0,1,8,2019
California,740000,4,2011,2490,17833,2,0,2,1,9,2019
Arizona,360000,2,2007,850,7710,1,0,2,2,6,0
California,548500,4,2010,1820,7200,1,0,0,1,7,2019
California,599000,3,2011,1960,4788,1,0,0,1,7,2019
California,615000,3,2010,2350,20820,1,0,0,1,8,2019
California,292000,3,2017,1320,6600,1,0,0,2,7,0
Connecticut,899000,4,2017,3720,30649,2,0,0,2,10,0
California,500000,3,2008,2210,6500,1,0,0,1,7,2019
Hawaii,580000,3,2003,1910,11550,1.5,0,0,1,8,2020
Florida,580000,4,2019,2840,6268,2,0,0,2,9,0
California,594000,3,2011,1320,5000,1,0,0,1,7,2019
California,500000,3,2012,2440,7600,1,0,0,1,7,2019
Connecticut,550000,4,2017,2420,8056,1,0,0,2,8,0
Connecticut,275000,3,2018,1180,6260,1,0,0,2,8,0
California,390000,3,2016,1820,7420,2,0,0,2,8,0
California,1.25E+06,3,2007,3760,8500,2.5,0,3,2,10,0
Connecticut,250000,3,2019,1560,15340,2,0,0,2,7,0
California,405000,2,2011,1790,5400,2,0,0,1,8,2019
California,213950,3,2007,1430,7000,1,0,0,2,6,0
Connecticut,232000,3,2004,1390,11340,1,0,0,2,7,0
California,207000,3,2002,990,10800,1,0,0,0,6,0
Connecticut,310000,3,2017,1880,30346,1,0,0,2,8,0
Connecticut,540000,3,2017,2520,5000,3,0,0,2,9,0
California,750000,4,2011,2060,4000,1.5,0,2,1,7,2019
Florida,392500,4,2005,2150,7303,2,0,0,2,8,0
California,305000,5,2004,2500,12220,1,0,0,2,8,0
California,735000,3,2016,2390,9157,2,0,0,2,9,0
Connecticut,575000,4,2017,2400,6137,2,0,0,2,8,0
California,175000,2,2009,660,5000,1,0,0,1,6,2019
California,291000,4,2016,1580,6633,2,0,0,2,7,0
Florida,791500,4,2018,3250,8970,2,0,0,2,10,0
Connecticut,475000,3,2000,1880,9659,1,0,0,2,8,2017
Connecticut,238950,2,2000,1190,11400,1,0,0,2,7,2017
Florida,470000,3,2000,1280,1257,2,0,0,2,8,2017
California,420000,4,2010,2380,15324,1,0,0,1,8,2019
Connecticut,440000,3,2019,2040,7605,2,0,0,2,8,0
California,656000,4,2017,1440,4300,1.5,0,0,2,8,0
Florida,559950,3,2001,2120,4310,2,0,0,1,7,2009
California,600000,2,2018,990,5416,1,0,0,2,6,0
California,255000,3,2008,1710,12000,1,0,0,1,7,2019
California,210750,4,2002,1840,7076,1.5,0,0,0,7,0
Arizona,485000,4,2007,1150,2560,1.5,0,0,2,7,0
Connecticut,390000,3,2018,2250,8076,2,0,0,2,8,0
California,405000,3,2007,2460,12600,1,0,0,2,8,0
California,462500,4,2006,1540,4500,1.5,0,0,2,7,0
California,435000,4,2010,2210,14073,1,0,0,1,8,2019
Hawaii,440000,3,2003,1440,5434,2,0,0,1,7,2020
California,299950,3,2010,1790,7650,1,0,3,1,9,2019
California,440000,2,2007,1120,1024,2,0,0,2,8,0
California,312620,3,2009,1260,11877,1,0,0,1,7,2019
California,372500,3,2012,1180,12324,1,0,0,1,7,2019
Florida,297262,3,2018,1730,8076,2,0,0,2,8,0
Connecticut,735000,4,2004,2250,7245,1,0,0,2,7,0
California,430000,3,2016,1550,5034,2,0,0,2,7,0
Connecticut,241000,2,2018,1070,9750,1.5,0,0,2,7,0
California,201000,3,2007,1460,9750,1,0,0,2,7,0
California,570000,2,2007,1060,4000,1,0,0,2,7,0
California,538000,4,2006,1840,9600,1,0,0,2,7,0
Hawaii,729000,3,2011,2440,4244,2,0,0,1,8,2019
Connecticut,331500,4,2001,1700,14756,1,0,0,1,7,2009
Connecticut,110700,2,2001,680,8064,1,0,0,1,6,2009
Connecticut,245000,3,2019,1700,8448,1,0,0,2,7,0
California,427000,3,2002,2000,7111,1,0,0,0,7,0
Connecticut,650500,4,2001,2340,5940,1,0,0,1,8,2009
Connecticut,335900,2,2020,1120,7440,1,0,0,2,7,0
Connecticut,535000,2,2020,1510,5133,1.5,0,0,2,7,0
California,360000,5,2006,2120,2400,1,0,0,2,6,0
California,294900,3,2007,1500,8100,1,0,0,2,7,0
California,460000,2,2017,1030,5934,1,0,0,2,7,0
Connecticut,1.77E+06,4,2017,5440,38900,2,0,0,2,12,0
California,463000,2,2006,1150,4400,1,0,0,2,7,0
California,332000,5,2004,2420,43560,1,0,2,2,8,0
California,199500,4,2003,1750,8116,1,0,0,1,5,2020
California,247000,4,2003,1750,8116,1,0,0,1,5,2020
California,442500,4,2018,2170,14024,2,0,0,2,8,0
Florida,600000,3,2007,2540,237402,1,0,0,2,9,0
Florida,449000,3,2005,1690,3827,2,0,0,2,7,0
Connecticut,725000,4,2017,1600,4500,1.5,0,0,2,7,0
California,215000,3,2003,1060,7900,1,0,0,1,7,2020
Connecticut,582500,2,2008,1990,6549,1,0,0,1,7,2019
California,305000,4,2007,2210,9371,2,0,0,2,8,0
California,734000,4,2002,3090,7650,2,0,2,0,8,0
California,300000,3,2017,1050,10072,1,0,0,2,7,0
California,525888,5,2002,2550,71874,1,0,0,0,7,0
California,711000,4,2007,2095,4400,1.5,0,0,2,8,0
California,360000,3,2010,1520,12282,1,0,0,1,8,2019
Connecticut,357000,5,2021,2750,12350,2,0,0,2,8,0
California,235000,3,2002,1200,9266,1,0,0,0,7,0
California,550000,3,2017,1830,9720,1,0,1,2,7,0
California,324000,3,2002,1160,7202,1,0,0,0,7,0
Connecticut,420000,3,2017,1750,9239,1,0,0,2,8,0
Hawaii,450000,4,2003,2400,7693,2,0,0,1,8,2020
Connecticut,825000,5,2004,4140,6770,2,0,0,2,9,0
Florida,272000,4,2019,2115,6234,2,0,0,2,7,0
Connecticut,481000,3,2017,2580,15653,1.5,0,0,2,9,0
California,500000,3,2021,1220,3400,1,0,0,2,7,0
Connecticut,448000,2,2000,1630,3780,1,0,0,2,7,2017
Connecticut,480000,2,2004,1350,4220,1,0,0,2,8,0
Connecticut,475000,3,2004,1690,2890,2,0,0,2,7,0
Florida,472500,2,2005,1700,2383,2,0,0,2,8,0
California,291000,4,2011,1890,7616,1,0,0,1,8,2019
Connecticut,294000,2,2000,850,5250,1,0,0,2,7,2017
California,1.01E+06,4,2006,2480,12688,1,0,0,2,9,0
Connecticut,442500,3,2002,1690,3129,2,0,0,0,7,0
California,170000,2,2002,810,8424,1,0,0,0,6,0
California,1.58E+06,4,2007,3980,16304,1,0,1,2,10,0
Connecticut,665000,3,2016,2580,6000,2,0,0,2,8,0
Florida,1.61E+06,5,2000,6085,142725,3,0,0,2,11,2017
California,675000,2,2017,2140,5000,1,0,0,2,7,0
California,279900,2,2002,1360,10000,1,0,0,0,6,0
California,875000,4,2017,1800,3245,1.5,0,0,2,8,0
Florida,571000,3,2005,1920,3867,2,0,0,2,8,0
California,320000,3,2021,860,5060,1.5,0,0,2,7,0
California,525000,3,2017,2340,35021,1,0,0,2,9,0
California,1.65E+06,1,2004,4040,20666,1,0,0,2,9,0
Connecticut,137900,3,2002,1160,5082,1,0,0,0,6,0
Connecticut,440000,3,2017,1680,57063,2,0,0,2,8,0
California,360000,3,2005,1280,3870,1,0,0,2,7,0
California,271000,4,2010,1800,9576,1,0,0,1,7,2019
California,465000,6,2006,4250,23326,1,0,3,2,10,0
Connecticut,280000,4,2004,2400,4596,2,0,0,2,8,0
Connecticut,283000,2,2002,940,6350,1,0,0,0,5,0
California,411500,3,2011,1110,7208,1,0,0,1,7,2019
California,282000,3,2006,2420,7548,1,0,0,2,8,0
Florida,535000,3,2005,1850,1499,2.5,0,0,2,9,0
California,554729,4,2003,2020,4350,2,0,0,1,9,2020
California,868000,4,2003,2020,4350,2,0,0,1,9,2020
California,427000,3,2018,1830,65340,1,0,0,2,8,0
Connecticut,455000,4,2001,1920,6000,1,0,0,1,7,2009
Connecticut,595000,2,2001,1280,8500,1,0,0,1,7,2009
Connecticut,400000,4,2004,3130,5240,2,0,0,2,8,0
Connecticut,770000,4,2019,3920,12415,2,0,0,2,10,0
Arizona,742500,4,2011,3100,3773,2,0,0,1,8,2019
California,1.25E+06,4,2008,3220,15600,1,0,0,1,9,2019
California,375000,3,2007,1670,13775,1,0,0,2,8,0
California,1.56E+06,4,2002,2700,17853,2,0,0,0,9,0
California,545000,4,2005,5461,22880,1,0,0,2,9,0
Hawaii,1.05E+06,4,2003,4400,16625,2,0,0,1,11,2020
Connecticut,1.57E+06,3,2002,2190,8500,1,0,0,0,9,0
California,178000,4,2007,1200,11163,1.5,0,0,2,6,0
Connecticut,262500,3,2017,1470,10390,1,0,0,2,7,0
California,730000,3,2002,1650,5000,1.5,0,0,0,8,0
Connecticut,395000,5,2008,1840,10453,1,0,2,1,8,2019
California,355000,3,2002,1210,6650,1,0,0,0,6,0
Connecticut,299990,3,2017,1870,8541,2,0,0,2,8,0
Florida,1.13E+06,4,2001,3890,422096,1.5,0,0,1,9,2009
California,425000,4,2008,2660,11200,2,0,0,1,8,2019
Connecticut,349000,2,2000,1150,7552,1,0,0,2,7,2017
Connecticut,554950,4,2002,1740,4816,1,0,0,0,7,0
Arizona,326000,6,2008,2580,8064,1.5,0,0,1,7,2019
California,580000,4,2009,1720,6975,1,0,0,1,8,2019
California,699000,3,2010,2740,18455,2,0,1,1,10,2019
California,757000,3,2016,2610,11290,1,0,0,2,7,0
California,335000,3,2006,1400,7920,1,0,0,2,7,0
California,660000,3,2016,2570,28500,1,0,0,2,9,0
Florida,540000,4,2005,2830,7334,2,0,0,2,8,0
California,320000,5,2006,2630,8625,2,0,0,2,8,0
Florida,280000,3,2018,1580,7918,2,0,0,2,7,0
Connecticut,324000,3,2017,1540,10931,1,0,3,2,7,0
California,300000,3,2006,2120,7735,1,0,0,2,7,0
Arizona,360000,3,2008,1830,10000,2,0,0,1,7,2019
Connecticut,600000,3,2021,2260,10153,2,0,0,2,10,0
California,950000,4,2007,2500,92347,1,0,0,2,8,0
California,599950,3,2014,1830,1804,3,0,0,2,8,0
Connecticut,190000,4,2000,1190,7920,1,0,0,2,6,2017
California,350000,4,2007,2310,9002,1,0,0,2,7,0
California,522000,3,2017,1230,4600,1.5,0,0,2,7,0
California,850000,3,2018,2940,10809,2,0,0,2,10,0
Connecticut,308000,3,2001,1010,8800,1,0,0,1,7,2009
California,1.02E+06,6,2006,2550,5000,2,0,0,2,7,0
California,397500,3,2019,1480,5100,1.5,0,0,2,7,0
California,186000,3,2010,1460,7967,1,0,0,1,7,2019
California,436500,5,2010,3110,12429,1,0,0,1,8,2019
California,710000,3,2017,2140,4923,1,0,0,2,8,0
California,1.38E+06,5,2006,3450,6360,2,0,0,2,9,0
Connecticut,450000,3,2002,1960,10682,1,0,0,0,7,0
California,375000,4,2012,1890,5240,1,0,0,1,7,2019
California,315000,2,2002,2080,14659,1,0,0,0,7,0
Arizona,467500,3,2010,1700,4165,1.5,0,0,1,7,2019
California,330000,3,2002,1140,7316,1,0,0,0,6,0
California,665000,3,2007,3136,54450,1.5,0,0,2,8,0
Arizona,760000,4,2013,2590,3889,3,0,0,1,9,2019
California,469000,3,2014,1480,800,2,0,0,2,8,0
Florida,408000,3,2000,1500,1473,2,0,0,2,8,2017
California,851000,3,2008,2660,10350,1,0,4,1,8,2019
Florida,410000,2,2007,1350,3926,1,0,0,2,8,0
California,235000,2,2003,860,10500,1,0,0,1,6,2020
California,207100,2,2010,1000,4500,1,0,0,1,6,2019
California,560000,4,2002,2480,16360,1,0,0,2,7,0
California,903000,3,2016,3860,12786,2,0,0,2,10,0
California,998500,3,2006,2140,4800,2,0,0,2,8,0
California,268500,4,2002,1820,13600,1.5,0,0,2,7,0
California,494950,2,2007,2220,33000,1,0,0,2,8,0
Florida,1.13E+06,4,2020,2660,11200,2,0,0,2,9,0
Connecticut,250000,3,2002,1470,12096,1,0,0,2,6,0
California,449000,4,2008,2350,54450,1,0,0,1,7,2019
California,1.23E+06,3,2005,2980,7700,1,0,0,2,9,0
California,325000,4,2006,1870,7700,1,0,0,2,8,0
Connecticut,506000,5,2002,2430,8000,1,0,0,2,7,0
Hawaii,751000,4,2003,2790,6538,2,0,0,1,9,2020
Connecticut,280000,3,2018,1370,22326,2,0,0,2,7,0
Connecticut,1.12E+06,4,2017,4470,60373,2,0,0,2,11,0
California,580000,3,2011,2040,81021,1,0,0,1,8,2019
Connecticut,665000,4,2004,2340,5300,1,0,0,2,8,0
Florida,450000,4,2020,2520,8515,2,0,0,2,7,0
Connecticut,389900,4,2002,1710,117176,1.5,0,0,1,6,2020
California,427000,3,2004,1200,5252,1,0,0,2,7,0
California,265000,3,2016,1330,12618,1,0,3,2,7,0
Florida,398000,3,2019,1310,2996,2,0,0,2,7,0
Connecticut,354000,6,2001,3020,4500,2,0,0,1,7,2009
Florida,339950,4,2020,2260,6086,2,0,0,2,8,0
Connecticut,399000,2,2008,790,4000,1,0,0,1,6,2019
Connecticut,325000,2,2016,970,5000,1,0,0,2,7,0
Connecticut,998800,3,2001,2250,8000,1,0,2,1,9,2009
Arizona,350000,4,2009,1530,2248,1.5,0,0,1,7,2019
California,1.00E+06,4,2006,1780,11436,1,0,0,2,9,0
Florida,561000,3,2005,2120,5277,2,0,0,2,7,0
Connecticut,245000,2,2017,1500,6685,1,0,0,2,7,0
Connecticut,570000,2,2017,1500,6685,1,0,0,2,7,0
California,845000,4,2018,2390,4000,1.5,0,0,2,8,0
Connecticut,314500,4,2019,2390,9600,2,0,0,2,7,0
California,650000,3,2012,2920,9370,1,0,0,1,8,2019
California,298000,2,2006,850,5000,1,0,0,2,5,0
California,500000,2,2005,930,3200,1,0,0,2,7,0
Florida,870000,4,2019,3340,12248,2,0,1,2,9,0
Connecticut,299000,2,2002,710,6732,1,0,0,1,6,2020
California,527000,3,2011,2240,6450,1,0,0,1,7,2019
California,420000,3,2006,1060,7638,1,0,0,2,7,0
California,290000,3,2018,2360,8764,2,0,0,2,8,0
Connecticut,1.66E+06,4,2000,3520,19200,1,1,4,2,9,2017
California,499990,3,2010,1730,9334,1,0,0,1,8,2019
California,315000,3,2003,1170,4000,1,0,0,1,6,2020
California,425000,4,2012,3680,26266,2,0,0,1,9,2019
Connecticut,630000,3,2021,2900,46609,2,0,0,2,9,0
California,365000,3,2008,1290,7205,1.5,0,0,1,7,2019
Arizona,774000,4,2003,2010,7000,2,0,0,1,8,2020
Connecticut,368888,3,2000,1490,12186,1,0,0,2,7,2017
Florida,339500,4,2018,1930,7862,2,0,0,2,7,0
California,344950,4,2002,2240,7500,1,0,0,1,7,2020
California,450000,3,2000,2320,17688,1,0,0,2,8,2017
California,814950,4,2014,2990,6626,2,0,0,2,9,0
Hawaii,299900,4,2003,2200,5730,2,0,0,1,8,2020
California,315000,3,2006,1500,7828,1,0,0,2,7,0
California,880000,3,2007,3860,9000,1,0,2,2,9,0
California,195000,3,2010,1430,5200,1,0,0,1,7,2019
Florida,910000,5,2001,3750,8279,2,0,0,1,9,2009
Connecticut,540000,5,2002,3100,10189,2,0,0,1,8,2020
Florida,306000,3,2005,1870,5874,2,0,0,2,7,0
California,272000,4,2010,2040,7600,1,0,0,1,8,2019
Connecticut,1.30E+06,5,2000,3700,8504,2,0,0,2,8,2017
California,450000,3,2007,3150,9258,1,0,1,2,8,0
Connecticut,450000,3,2018,1990,12793,2,0,0,2,8,0
California,310000,4,2006,1740,11075,1.5,0,0,2,7,0
Connecticut,530000,2,2001,2080,11285,1,0,0,1,8,2009
California,435000,4,2011,2060,10125,2,0,0,1,7,2019
Connecticut,485000,3,2008,1590,11222,1,0,0,1,7,2019
California,690000,3,2016,1760,4000,2,0,0,2,8,0
Connecticut,305000,4,2008,1620,4000,2,0,0,1,7,2019
California,300000,3,2009,1210,7000,1,0,0,1,7,2019
Connecticut,289950,4,2018,2040,5050,1,0,0,2,8,0
Connecticut,575000,3,2017,2270,9600,2,0,0,2,9,0
Connecticut,1.82E+06,4,2018,6640,53330,2,0,0,2,12,0
California,219000,3,2004,1060,9600,1,0,0,2,7,0
Connecticut,265000,4,2008,1940,8170,1,0,0,1,7,2019
Connecticut,1.11E+06,5,2006,3070,5000,2,0,0,2,9,0
Connecticut,200000,3,2003,930,7590,1,0,0,1,6,2020
California,545000,4,2002,2180,8480,1,0,3,1,7,2020
California,378000,3,2018,2130,8404,2,0,0,2,8,0
California,388000,2,2016,800,4800,1,0,0,2,6,0
California,425000,4,2002,2200,8384,1,0,0,1,7,2020
Georgia,536000,2,2009,1130,746,2,0,0,1,8,2019
California,1.18E+06,3,2019,1970,23180,1,1,4,2,8,0
California,629950,3,2014,1680,1620,2,0,0,2,9,0
Connecticut,465000,4,2001,1470,5350,1,0,0,1,7,2009
California,545000,4,2007,2390,40510,1,0,0,2,8,0
California,592000,4,2011,2300,11165,2,0,0,1,8,2019
Connecticut,446000,4,2002,2280,43692,1,0,0,1,7,2020
Connecticut,375000,3,2004,1330,816,3,0,0,2,8,0
Hawaii,632500,5,2003,2640,7096,2,0,0,1,7,2020
California,459950,4,2009,2430,9747,1,0,0,1,8,2019
Connecticut,485000,4,2017,2470,35073,2,0,0,2,9,0
California,255000,3,2006,1440,11330,1,0,0,2,7,0
California,251750,3,2009,1320,7200,1,0,0,1,7,2019
Florida,725000,3,2001,2810,6300,2,0,0,1,8,2009
Florida,460000,3,2005,1370,1194,3,0,0,2,8,0
California,625000,3,2012,2000,6341,1,0,0,1,8,2019
California,530000,3,2008,1980,6760,1,0,0,1,8,2019
Connecticut,394950,3,2002,2050,8172,2,0,0,1,8,2020
California,324950,4,2002,2320,9240,1,0,0,1,7,2020
Hawaii,330000,3,2003,1960,1985,2,0,0,1,7,2020
California,220000,4,2017,1910,8171,1,0,0,2,7,0
California,685000,3,2011,2030,11070,2,0,0,1,8,2019
California,500000,3,2008,2210,7680,1,0,2,1,8,2019
California,368000,4,2006,2610,9426,1,0,0,2,7,0
Connecticut,825000,3,2017,2520,7975,2,0,0,2,9,0
California,660000,6,2002,1840,2774,1,0,0,1,7,2020
California,253000,3,2008,1570,7416,1,0,0,1,7,2019
Connecticut,392500,4,2001,2400,19923,1,0,0,1,7,2009
California,605000,3,2010,1930,5400,2,0,2,1,9,2019
California,215000,3,2007,1160,10384,1,0,0,2,6,0
California,650000,4,2016,2820,15000,2,0,0,2,9,0
California,877500,4,2016,3060,8000,2,0,0,2,8,0
California,232500,3,2003,1320,8450,1,0,0,1,6,2020
Hawaii,234000,2,2003,1200,3624,2,0,0,1,6,2020
California,380000,3,2007,1560,104108,1,0,0,2,7,0
Connecticut,420000,5,2016,3070,64033,1,0,0,2,9,0
California,399950,3,2010,1040,9600,1,0,0,1,7,2019
California,256750,3,2007,1990,8991,1,0,0,2,7,0
California,535000,3,2016,1690,9626,2,0,0,2,8,0
California,515000,3,2011,1810,2738,2,0,0,1,9,2019
Connecticut,770000,4,2001,2520,8442,1,0,0,1,7,2009
